,time,entity,id,x,y,status
9960,1660,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9961,1660,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9962,1660,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9963,1660,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9964,1660,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9965,1660,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9966,1661,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9967,1661,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9968,1661,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9969,1661,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9970,1661,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9971,1661,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9972,1662,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9973,1662,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9974,1662,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9975,1662,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9976,1662,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9977,1662,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9978,1663,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9979,1663,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9980,1663,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9981,1663,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9982,1663,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9983,1663,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9984,1664,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9985,1664,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9986,1664,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9987,1664,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9988,1664,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9989,1664,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9990,1665,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9991,1665,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9992,1665,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9993,1665,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
9994,1665,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
9995,1665,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
9996,1666,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
9997,1666,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
9998,1666,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
9999,1666,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10000,1666,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10001,1666,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10002,1667,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10003,1667,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10004,1667,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10005,1667,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10006,1667,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10007,1667,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10008,1668,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10009,1668,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10010,1668,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10011,1668,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10012,1668,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10013,1668,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10014,1669,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10015,1669,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10016,1669,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10017,1669,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10018,1669,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10019,1669,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10020,1670,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10021,1670,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10022,1670,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10023,1670,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10024,1670,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10025,1670,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10026,1671,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10027,1671,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10028,1671,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10029,1671,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10030,1671,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10031,1671,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10032,1672,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10033,1672,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10034,1672,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10035,1672,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10036,1672,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10037,1672,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10038,1673,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10039,1673,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10040,1673,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10041,1673,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10042,1673,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10043,1673,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10044,1674,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10045,1674,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10046,1674,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10047,1674,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10048,1674,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10049,1674,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10050,1675,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10051,1675,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10052,1675,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10053,1675,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10054,1675,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10055,1675,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10056,1676,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10057,1676,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10058,1676,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10059,1676,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10060,1676,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10061,1676,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10062,1677,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10063,1677,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10064,1677,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10065,1677,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10066,1677,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10067,1677,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10068,1678,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10069,1678,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10070,1678,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10071,1678,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10072,1678,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10073,1678,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10074,1679,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10075,1679,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10076,1679,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10077,1679,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10078,1679,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10079,1679,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10080,1680,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10081,1680,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10082,1680,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10083,1680,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10084,1680,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10085,1680,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10086,1681,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10087,1681,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10088,1681,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10089,1681,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10090,1681,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10091,1681,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10092,1682,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10093,1682,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10094,1682,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10095,1682,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10096,1682,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10097,1682,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10098,1683,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10099,1683,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10100,1683,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10101,1683,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10102,1683,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10103,1683,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10104,1684,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10105,1684,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10106,1684,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10107,1684,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10108,1684,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10109,1684,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10110,1685,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10111,1685,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10112,1685,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10113,1685,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10114,1685,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10115,1685,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10116,1686,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10117,1686,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10118,1686,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10119,1686,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10120,1686,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10121,1686,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10122,1687,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10123,1687,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10124,1687,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10125,1687,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10126,1687,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10127,1687,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10128,1688,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10129,1688,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10130,1688,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10131,1688,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10132,1688,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10133,1688,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10134,1689,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10135,1689,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10136,1689,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10137,1689,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10138,1689,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10139,1689,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10140,1690,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10141,1690,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10142,1690,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10143,1690,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10144,1690,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10145,1690,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10146,1691,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10147,1691,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10148,1691,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10149,1691,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10150,1691,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10151,1691,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10152,1692,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10153,1692,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10154,1692,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10155,1692,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10156,1692,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10157,1692,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10158,1693,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10159,1693,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10160,1693,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10161,1693,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10162,1693,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10163,1693,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10164,1694,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10165,1694,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10166,1694,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10167,1694,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10168,1694,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10169,1694,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10170,1695,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10171,1695,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10172,1695,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10173,1695,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10174,1695,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10175,1695,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10176,1696,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10177,1696,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10178,1696,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10179,1696,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10180,1696,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10181,1696,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10182,1697,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10183,1697,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10184,1697,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10185,1697,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10186,1697,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10187,1697,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10188,1698,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10189,1698,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10190,1698,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10191,1698,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10192,1698,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10193,1698,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10194,1699,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10195,1699,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10196,1699,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10197,1699,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10198,1699,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10199,1699,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10200,1700,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10201,1700,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10202,1700,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10203,1700,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10204,1700,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10205,1700,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10206,1701,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10207,1701,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10208,1701,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10209,1701,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10210,1701,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10211,1701,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10212,1702,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10213,1702,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10214,1702,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10215,1702,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10216,1702,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10217,1702,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10218,1703,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10219,1703,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10220,1703,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10221,1703,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10222,1703,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10223,1703,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10224,1704,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10225,1704,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10226,1704,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10227,1704,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10228,1704,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10229,1704,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10230,1705,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10231,1705,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10232,1705,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10233,1705,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10234,1705,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10235,1705,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10236,1706,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10237,1706,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10238,1706,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10239,1706,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10240,1706,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10241,1706,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10242,1707,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10243,1707,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10244,1707,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10245,1707,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10246,1707,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10247,1707,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10248,1708,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10249,1708,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10250,1708,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10251,1708,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10252,1708,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10253,1708,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10254,1709,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10255,1709,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10256,1709,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10257,1709,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10258,1709,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10259,1709,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10260,1710,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10261,1710,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10262,1710,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10263,1710,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10264,1710,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10265,1710,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10266,1711,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10267,1711,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10268,1711,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10269,1711,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10270,1711,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10271,1711,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10272,1712,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10273,1712,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10274,1712,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10275,1712,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10276,1712,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10277,1712,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10278,1713,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10279,1713,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10280,1713,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10281,1713,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10282,1713,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10283,1713,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10284,1714,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10285,1714,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10286,1714,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10287,1714,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10288,1714,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10289,1714,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10290,1715,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10291,1715,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10292,1715,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10293,1715,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10294,1715,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10295,1715,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10296,1716,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10297,1716,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10298,1716,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10299,1716,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10300,1716,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10301,1716,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10302,1717,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10303,1717,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10304,1717,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10305,1717,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10306,1717,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10307,1717,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10308,1718,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10309,1718,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10310,1718,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10311,1718,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
10312,1718,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
10313,1718,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
10314,1719,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
10315,1719,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
10316,1719,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
10317,1719,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
